date,student_id,Name,preferred_course,course_demand,predicted_performance,timestamp,course_id,attendance_status,gpa,attendance_rate,hours_studied_per_week,previous_failures,attendance_percentage,quizzes_completed,assignments_completed,lms_engagement_score,dropout_risk,record_id
10/9/2024,S3179,Fatima,AI,High,Excellent,01:27.3,C103,Present,3.77,0.91,12.79,0,91,47,15,88.18,Low,2253
10/3/2024,S538,Laiba,Data Science,High,Excellent,02:22.1,C101,Late,0.82,0.48,3.58,2,48,30,5,23.29,Medium,2254
10/21/2024,S2770,Hira,Business Analytics,High,Excellent,08:57.2,C103,Present,3.74,0.94,13.86,0,94,45,16,85.56,Low,2255
10/5/2024,S3906,Hassan,Web Development,High,Above Average,22:29.5,C101,Present,3.13,0.84,6.85,0,84,40,16,76.82,Low,2256
10/20/2024,S2763,Iqra,Business Analytics,Medium,Average,23:35.1,C104,Late,3.68,0.91,17.74,0,91,45,18,97.17,Medium,2257
10/25/2024,S1233,Ayaan,AI,Medium,Average,16:51.5,C102,Late,2.5,0.64,5.95,1,64,37,14,44.22,Medium,2258
10/15/2024,S1644,Zara,Business Analytics,Medium,Average,09:20.1,C104,Present,2.41,0.65,4.3,2,65,36,10,40.04,Medium,2259
10/8/2024,S096,Taha,Web Development,Low,Below Average,19:16.5,C103,Late,1.14,0.57,3.86,4,57,35,9,22.23,High,2260
10/8/2024,S2091,Laiba,Data Science,High,Excellent,02:35.4,C104,Present,3.55,0.91,18.03,0,91,45,19,99.19,Low,2261
10/1/2024,S1236,Areeba,Cybersecurity,Medium,Average,21:40.2,C102,Absent,2.54,0.61,5.76,2,61,44,11,41.79,Medium,2262
10/1/2024,S1357,Usman,Web Development,High,Below Average,08:41.5,C102,Present,2.51,0.62,4.02,2,62,44,11,55.89,High,2263
10/12/2024,S3086,Danish,Business Analytics,High,Excellent,08:32.4,C101,Late,3.82,0.92,17.77,0,92,46,17,89.75,Low,2264
10/26/2024,S2979,Hassan,Data Science,High,Excellent,07:57.1,C103,Present,3.65,0.94,10.71,0,94,49,19,93.93,Low,2265
10/21/2024,S2061,Iqra,AI,High,Excellent,18:48.4,C102,Present,3.51,1.0,19.28,0,100,50,15,88.76,Low,2266
10/18/2024,S2387,Taha,Data Science,High,Excellent,21:23.3,C104,Present,3.81,0.98,12.77,0,98,45,18,92.91,Low,2267
10/17/2024,S3479,Areeba,Cybersecurity,Low,Excellent,19:24.2,C104,Present,3.03,0.86,6.69,1,86,50,12,71.83,High,2268
10/13/2024,S1307,Iqra,Data Science,Medium,Average,01:15.3,C103,Present,2.36,0.71,4.58,2,71,35,14,44.85,Medium,2269
10/21/2024,S3559,Imran,Data Science,High,Above Average,11:22.3,C105,Present,3.16,0.77,8.23,1,77,42,14,61.47,Low,2270
10/22/2024,S359,Mariam,Web Development,Low,Below Average,02:18.5,C102,Present,1.13,0.4,3.66,4,40,32,7,32.4,High,2271
10/13/2024,S3088,Areeba,Cybersecurity,Medium,Below Average,22:07.5,C102,Present,3.77,0.93,17.86,0,93,50,16,88.71,Medium,2272
10/24/2024,S3397,Noor,AI,High,Above Average,10:14.2,C104,Absent,2.83,0.78,6.69,1,78,45,15,70.46,Low,2273
10/14/2024,S2575,Aleena,Web Development,High,Excellent,15:07.2,C101,Present,3.79,0.98,18.16,0,98,46,18,87.05,Low,2274
10/9/2024,S335,Danish,Business Analytics,Low,Below Average,10:01.4,C103,Present,1.82,0.5,3.15,4,50,35,5,31.12,High,2275
10/17/2024,S1511,Ahmed,AI,High,Excellent,12:00.2,C103,Present,2.74,0.7,4.63,2,70,36,11,58.5,High,2276
10/17/2024,S2645,Areeba,Data Science,High,Excellent,21:57.5,C105,Present,3.87,0.9,18.24,0,90,49,17,80.89,Low,2277
10/7/2024,S2386,Taha,Web Development,High,Excellent,11:40.4,C103,Absent,3.69,0.94,18.06,0,94,48,19,83.48,Low,2278
10/23/2024,S3987,Laiba,Business Analytics,High,Above Average,20:24.5,C103,Present,3.01,0.78,8.39,1,78,45,16,62.43,Low,2279
10/3/2024,S2031,Areeba,AI,High,Excellent,19:33.3,C102,Present,3.54,0.95,15.33,0,95,50,19,99.47,Low,2280
10/5/2024,S3935,Ayaan,AI,High,Above Average,02:24.4,C105,Late,2.82,0.75,6.97,1,75,45,12,68.41,Low,2281
10/22/2024,S2705,Mehwish,AI,High,Excellent,03:22.3,C105,Late,3.61,0.99,19.79,0,99,47,15,99.75,Low,2282
10/11/2024,S3953,Saad,Data Science,High,Above Average,15:37.1,C102,Present,2.91,0.83,6.74,1,83,46,13,78.24,Low,2283
10/10/2024,S3870,Noor,Business Analytics,High,Above Average,09:35.5,C103,Present,3.35,0.81,9.09,1,81,44,15,75.35,Low,2284
10/22/2024,S2514,Areeba,Cybersecurity,Low,Average,21:33.4,C105,Present,3.89,0.94,15.42,0,94,48,16,93.46,High,2285
10/16/2024,S009,Aleena,AI,High,Average,05:53.6,C105,Present,0.87,0.56,3.37,2,56,38,10,21.41,Low,2286
10/11/2024,S1226,Bilal,Business Analytics,High,Below Average,03:59.4,C101,Present,2.71,0.71,4.85,2,71,43,13,58.12,High,2287
10/17/2024,S2539,Taha,Cybersecurity,High,Excellent,21:39.4,C101,Present,3.8,0.91,11.55,0,91,47,16,88.1,Low,2288
10/8/2024,S1069,Saad,Cybersecurity,Low,Below Average,07:31.6,C103,Present,0.91,0.49,2.72,2,49,37,8,30.73,High,2289
10/11/2024,S543,Hassan,Business Analytics,Low,Below Average,02:49.4,C101,Present,0.87,0.48,3.77,4,48,36,10,36.58,High,2290
10/2/2024,S3823,Aleena,Cybersecurity,High,Above Average,17:46.5,C102,Present,3.04,0.8,7.15,1,80,43,16,61.36,Low,2291
10/18/2024,S2992,Aleena,Business Analytics,High,Excellent,14:49.3,C105,Present,3.89,0.91,11.27,0,91,47,19,93.96,Low,2292
10/2/2024,S2580,Usman,Data Science,High,Excellent,21:47.4,C104,Present,3.71,0.96,10.96,0,96,48,17,95.67,Low,2293
10/12/2024,S2757,Mehwish,Cybersecurity,High,Excellent,16:03.5,C104,Present,3.87,0.96,12.77,0,96,46,16,88.56,Low,2294
10/19/2024,S3943,Areeba,Data Science,High,Above Average,21:46.5,C101,Present,3.17,0.75,8.07,0,75,48,15,66.97,Low,2295
10/1/2024,S3460,Danish,Business Analytics,Medium,Average,17:08.4,C102,Present,2.96,0.8,6.42,0,80,44,12,67.14,High,2296
10/13/2024,S3498,Usman,Cybersecurity,High,Above Average,12:37.1,C103,Present,3.47,0.84,8.37,0,84,41,13,79.01,Low,2297
10/1/2024,S1731,Iqra,Web Development,Medium,Average,05:39.5,C105,Present,2.23,0.63,6.51,1,63,44,14,48.13,Medium,2298
10/23/2024,S1621,Hamza,Web Development,Medium,Average,06:38.3,C105,Present,2.01,0.75,5.4,1,75,38,10,54.72,Medium,2299
10/10/2024,S315,Imran,AI,Low,Below Average,01:23.5,C101,Late,0.72,0.41,2.39,4,41,30,6,28.69,High,2300
10/21/2024,S3678,Bilal,AI,Medium,Excellent,13:54.5,C104,Present,3.26,0.85,8.77,0,85,47,13,75.16,Medium,2301
10/26/2024,S872,Mehwish,AI,Low,Below Average,21:38.5,C104,Present,0.6,0.47,3.46,2,47,35,7,23.94,High,2302
10/3/2024,S3694,Zara,Business Analytics,High,Above Average,22:35.4,C103,Present,3.25,0.75,6.97,1,75,47,14,73.78,Low,2303
10/18/2024,S3888,Imran,Cybersecurity,High,Above Average,04:39.6,C105,Absent,3.43,0.86,7.94,0,86,44,12,79.26,Low,2304
10/22/2024,S2496,Hira,Web Development,High,Excellent,07:18.8,C104,Present,3.9,0.91,15.82,0,91,45,19,93.1,Low,2305
10/6/2024,S1473,Laiba,Web Development,High,Below Average,11:22.2,C101,Present,2.51,0.74,4.18,2,74,45,11,42.69,Low,2306
10/1/2024,S1273,Mehwish,AI,Medium,Average,10:30.2,C102,Present,2.64,0.67,5.82,1,67,44,14,44.19,Medium,2307
10/26/2024,S2267,Fatima,Data Science,High,Excellent,10:04.5,C105,Late,3.53,0.97,18.76,0,97,48,15,84.64,Low,2308
10/8/2024,S544,Noor,Data Science,Low,Below Average,00:11.5,C104,Present,1.72,0.48,2.71,4,48,33,9,31.14,High,2309
10/15/2024,S479,Mehwish,Data Science,High,Excellent,09:35.3,C103,Late,1.61,0.42,2.3,2,42,36,10,30.69,Low,2310
10/9/2024,S2018,Aleena,Business Analytics,High,Excellent,09:38.1,C104,Present,3.78,0.94,19.54,0,94,47,17,80.09,Low,2311
10/20/2024,S1312,Iqra,Cybersecurity,Medium,Average,17:41.4,C105,Late,2.32,0.74,4.13,2,74,36,10,50.77,Medium,2312
10/15/2024,S502,Mariam,Business Analytics,Low,Below Average,02:36.4,C103,Present,1.35,0.43,1.22,4,43,33,8,20.69,High,2313
10/11/2024,S144,Zara,Web Development,Low,Below Average,22:11.2,C105,Late,0.6,0.54,3.7,3,54,35,10,24.76,High,2314
10/15/2024,S1516,Zara,Web Development,Medium,Average,03:05.4,C101,Present,2.05,0.73,5.01,1,73,40,12,56.06,Medium,2315
10/24/2024,S2535,Zara,Business Analytics,Medium,Below Average,22:54.5,C101,Present,3.79,0.91,10.96,0,91,48,20,98.74,High,2316
10/18/2024,S3959,Taha,Cybersecurity,High,Above Average,04:14.2,C103,Late,2.83,0.78,6.69,0,78,48,12,67.69,Low,2317
10/8/2024,S1839,Mariam,AI,High,Excellent,07:56.1,C102,Late,3.61,0.99,11.29,0,99,50,17,88.09,Low,2318
10/24/2024,S1898,Iqra,Data Science,Low,Below Average,04:43.4,C104,Present,3.76,0.99,12.85,0,99,45,19,95.89,High,2319
10/13/2024,S123,Imran,Business Analytics,High,Average,21:35.5,C104,Present,0.93,0.56,2.91,3,56,40,9,37.23,Low,2320
10/9/2024,S1198,Hamza,Cybersecurity,Low,Below Average,12:02.2,C105,Present,1.04,0.44,1.21,4,44,38,5,27.75,High,2321
10/22/2024,S2986,Hamza,Business Analytics,High,Excellent,17:50.6,C103,Present,3.81,0.9,14.51,0,90,45,16,91.21,Low,2322
10/15/2024,S3144,Hassan,Cybersecurity,High,Excellent,19:14.4,C104,Present,3.57,0.9,16.54,0,90,47,20,92.16,Low,2323
10/24/2024,S331,Iqra,Business Analytics,Low,Below Average,00:41.1,C104,Late,1.96,0.59,3.37,2,59,31,8,20.29,High,2324
10/9/2024,S2219,Aleena,Business Analytics,Medium,Below Average,09:38.1,C104,Present,3.95,0.99,17.68,0,99,45,17,89.9,Medium,2325
10/3/2024,S1498,Fatima,Cybersecurity,Medium,Average,18:30.5,C105,Absent,2.23,0.67,5.14,1,67,42,13,53.43,Medium,2326
10/14/2024,S3392,Fatima,Data Science,High,Above Average,16:42.1,C101,Present,2.91,0.8,8.07,1,80,44,15,65.15,Low,2327
10/9/2024,S2164,Ayaan,Cybersecurity,High,Excellent,05:53.3,C105,Present,3.83,0.99,14.57,0,99,45,19,91.78,Low,2328
10/4/2024,S1701,Taha,Cybersecurity,Medium,Average,15:35.6,C105,Present,2.75,0.64,5.17,2,64,42,13,59.96,Medium,2329
10/7/2024,S3095,Danish,Data Science,Low,Average,02:29.1,C102,Present,3.89,0.9,16.76,0,90,49,16,80.59,Medium,2330
10/25/2024,S1109,Noor,Cybersecurity,Low,Below Average,08:43.1,C101,Present,0.88,0.5,3.8,3,50,37,5,30.63,High,2331
10/20/2024,S3454,Saad,AI,High,Above Average,23:32.1,C101,Present,3.3,0.76,7.79,0,76,41,15,76.86,Low,2332
10/20/2024,S2478,Imran,Cybersecurity,High,Excellent,07:20.5,C101,Present,3.99,0.94,13.8,0,94,49,19,95.89,Low,2333
10/8/2024,S2561,Mariam,AI,High,Excellent,07:56.1,C102,Late,3.68,0.97,17.44,0,97,45,20,85.53,Low,2334
10/23/2024,S864,Saad,Cybersecurity,High,Excellent,01:00.5,C104,Present,0.65,0.58,1.94,2,58,35,6,25.21,Medium,2335
10/25/2024,S2749,Hira,AI,High,Excellent,11:40.2,C105,Present,3.52,0.93,10.61,0,93,47,20,85.32,Low,2336
10/5/2024,S1294,Hamza,Business Analytics,Medium,Average,13:38.0,C104,Present,2.46,0.73,4.61,1,73,37,11,48.99,Medium,2337
10/16/2024,S1579,Mariam,Business Analytics,Medium,Average,06:38.8,C102,Present,2.59,0.66,6.2,1,66,35,10,47.12,Medium,2338
10/14/2024,S2847,Ayaan,AI,High,Excellent,20:34.6,C104,Late,3.62,0.95,17.44,0,95,48,16,80.29,Low,2339
10/8/2024,S591,Taha,Web Development,Low,Below Average,19:16.5,C103,Late,1.0,0.58,1.01,2,58,35,5,21.77,High,2340
10/24/2024,S2130,Zara,Web Development,High,Excellent,02:03.4,C103,Present,3.57,0.93,14.81,0,93,48,20,82.72,Low,2341
10/12/2024,S3547,Taha,Data Science,High,Above Average,09:18.4,C101,Present,2.97,0.85,8.3,1,85,45,16,72.84,Low,2342
10/10/2024,S1106,Imran,Data Science,Medium,Above Average,17:16.4,C105,Present,1.12,0.53,2.77,4,53,32,9,36.74,Medium,2343
10/9/2024,S1597,Fatima,Cybersecurity,Low,Excellent,21:50.6,C105,Present,2.78,0.69,5.34,1,69,39,11,41.56,Low,2344
10/13/2024,S2286,Laiba,Business Analytics,High,Excellent,18:11.5,C103,Present,3.86,0.97,17.77,0,97,50,18,98.91,Low,2345
10/15/2024,S1717,Ahmed,Web Development,Low,Above Average,02:06.4,C104,Present,2.61,0.63,5.66,1,63,38,10,46.19,Low,2346
10/9/2024,S3806,Danish,Cybersecurity,High,Above Average,12:39.3,C105,Present,3.28,0.77,7.71,0,77,44,12,66.85,Low,2347
10/13/2024,S1358,Usman,Cybersecurity,Medium,Average,15:13.3,C104,Absent,2.03,0.63,4.76,2,63,40,13,54.15,Medium,2348
10/13/2024,S3619,Saad,Business Analytics,High,Above Average,14:01.0,C101,Present,3.48,0.76,7.23,1,76,44,12,65.58,Low,2349
10/17/2024,S2473,Mariam,AI,High,Excellent,19:39.3,C102,Present,3.97,0.92,17.23,0,92,49,15,89.64,Low,2350
10/17/2024,S803,Hassan,Cybersecurity,Low,Below Average,13:16.9,C102,Present,1.55,0.47,2.5,3,47,35,6,28.27,High,2351
10/14/2024,S2563,Ahmed,Data Science,High,Excellent,10:40.5,C105,Present,3.67,0.96,11.47,0,96,49,18,97.92,Low,2352
10/9/2024,S2906,Mariam,Web Development,High,Excellent,23:53.5,C105,Present,3.65,0.91,15.96,0,91,48,15,98.3,Low,2353
10/1/2024,S1627,Noor,Business Analytics,Medium,Average,06:50.8,C103,Present,2.15,0.72,6.96,1,72,40,10,52.36,Medium,2354
10/23/2024,S3908,Iqra,Cybersecurity,High,Above Average,19:35.1,C104,Present,3.28,0.84,7.5,1,84,40,13,75.67,Low,2355
10/6/2024,S3287,Saad,Cybersecurity,High,Above Average,01:50.4,C101,Present,3.39,0.79,8.84,0,79,49,15,63.95,Low,2356
10/22/2024,S2464,Zara,AI,High,Excellent,13:36.4,C104,Present,3.54,0.91,11.47,0,91,49,16,82.95,Low,2357
10/22/2024,S2198,Zara,AI,High,Excellent,22:29.5,C101,Present,3.87,1.0,11.41,0,100,45,17,84.94,Low,2358
10/22/2024,S2217,Danish,Data Science,High,Excellent,11:37.3,C104,Absent,3.94,1.0,11.78,0,100,48,16,87.41,Low,2359
10/23/2024,S935,Saad,Cybersecurity,Low,Below Average,01:00.5,C104,Present,1.97,0.52,2.7,4,52,32,9,24.43,High,2360
10/11/2024,S2428,Hamza,Data Science,High,Excellent,09:52.4,C104,Present,3.9,0.98,12.09,0,98,50,18,83.41,Low,2361
10/19/2024,S2991,Imran,Business Analytics,High,Excellent,21:47.8,C101,Present,3.6,1.0,17.42,0,100,49,15,93.15,Low,2362
10/10/2024,S222,Mehwish,Web Development,Low,Below Average,06:43.2,C103,Present,1.61,0.45,3.89,2,45,31,5,34.18,High,2363
10/19/2024,S2231,Hassan,Business Analytics,Low,Above Average,08:49.4,C101,Late,3.61,0.92,15.65,0,92,48,15,92.35,High,2364
10/15/2024,S1315,Ahmed,Web Development,High,Excellent,02:06.4,C104,Present,2.73,0.64,5.18,2,64,37,10,42.1,High,2365
10/16/2024,S1660,Ahmed,Web Development,High,Above Average,10:53.1,C101,Absent,2.24,0.64,5.78,1,64,43,13,47.34,Low,2366
10/7/2024,S523,Mehwish,Data Science,Low,Below Average,07:32.1,C102,Late,1.34,0.51,1.12,3,51,38,6,21.49,High,2367
10/7/2024,S1051,Hira,AI,Low,Below Average,03:29.4,C105,Late,1.83,0.56,1.36,4,56,39,9,24.87,High,2368
10/17/2024,S169,Hassan,Cybersecurity,Low,Below Average,04:01.5,C103,Present,1.0,0.49,3.68,4,49,38,8,23.03,High,2369
10/9/2024,S3789,Aleena,AI,High,Above Average,14:40.4,C103,Present,2.85,0.86,8.7,0,86,48,12,62.02,Low,2370
10/1/2024,S204,Mariam,Web Development,Low,Below Average,14:04.3,C103,Present,1.32,0.54,1.53,4,54,31,7,26.85,High,2371
10/13/2024,S585,Danish,Data Science,Low,Below Average,23:42.5,C102,Present,1.03,0.52,1.81,4,52,31,8,20.13,High,2372
10/9/2024,S712,Danish,Business Analytics,Medium,Average,10:01.4,C103,Present,0.73,0.57,2.73,3,57,31,9,28.75,Low,2373
10/10/2024,S2364,Laiba,Web Development,High,Excellent,20:18.1,C102,Present,3.69,0.91,13.51,0,91,46,17,85.91,Low,2374
10/5/2024,S298,Hamza,AI,Medium,Above Average,06:47.3,C102,Present,1.59,0.51,3.6,3,51,33,7,37.86,Low,2375
10/3/2024,S054,Hira,AI,Low,Below Average,02:12.5,C105,Present,1.66,0.52,1.56,4,52,31,9,27.06,High,2376
10/4/2024,S806,Fatima,Data Science,Low,Below Average,16:55.5,C101,Present,0.7,0.59,2.22,4,59,33,8,34.44,High,2377
10/9/2024,S1293,Taha,Web Development,Medium,Average,22:20.3,C103,Present,2.12,0.69,5.64,1,69,40,14,45.14,Medium,2378
10/26/2024,S1767,Mariam,Cybersecurity,Medium,Average,21:59.8,C105,Present,2.41,0.72,4.49,1,72,41,13,40.88,Medium,2379
10/11/2024,S2183,Hamza,Data Science,High,Excellent,09:52.4,C104,Present,3.51,0.95,10.66,0,95,50,18,94.29,Low,2380
10/7/2024,S1046,Hira,AI,Low,Below Average,03:29.4,C105,Late,1.84,0.5,2.01,2,50,38,5,37.51,High,2381
10/6/2024,S1892,Taha,Business Analytics,High,Excellent,05:53.2,C101,Present,3.58,0.9,15.35,0,90,45,18,82.24,Low,2382
10/8/2024,S2104,Mehwish,Data Science,Medium,Below Average,12:25.5,C105,Absent,3.97,0.91,18.73,0,91,46,20,98.24,Medium,2383
10/18/2024,S2713,Areeba,Business Analytics,High,Excellent,17:13.4,C101,Present,3.69,0.95,16.61,0,95,50,18,98.13,Low,2384
10/20/2024,S658,Zara,Cybersecurity,Low,Below Average,03:06.4,C102,Present,0.64,0.45,3.68,2,45,32,10,34.58,High,2385
10/18/2024,S1147,Usman,Web Development,Low,Below Average,00:57.4,C104,Present,1.84,0.59,2.99,2,59,38,7,20.89,High,2386
10/22/2024,S2455,Areeba,Cybersecurity,High,Excellent,21:33.4,C105,Present,3.59,0.96,14.89,0,96,47,19,83.34,Low,2387
10/21/2024,S045,Imran,Web Development,Low,Below Average,05:55.2,C105,Late,1.88,0.6,2.14,4,60,30,5,33.32,High,2388
10/21/2024,S2253,Areeba,AI,Medium,Above Average,17:58.7,C102,Present,3.67,0.94,19.2,0,94,47,20,99.67,Medium,2389
10/16/2024,S2200,Saad,Business Analytics,High,Excellent,05:11.9,C105,Present,3.5,0.95,19.91,0,95,48,18,82.87,Low,2390
10/12/2024,S2467,Hassan,Web Development,High,Excellent,20:21.2,C103,Late,3.73,0.97,15.42,0,97,48,16,99.01,Low,2391
10/24/2024,S582,Laiba,Data Science,Medium,Average,00:13.2,C105,Absent,0.66,0.41,2.3,3,41,37,6,36.88,Medium,2392
10/18/2024,S2643,Taha,Data Science,High,Excellent,21:23.3,C104,Present,3.54,0.92,15.34,0,92,50,20,82.01,Low,2393
10/25/2024,S225,Saad,Cybersecurity,Low,Below Average,02:28.6,C103,Absent,1.08,0.59,3.85,4,59,39,7,32.61,High,2394
10/6/2024,S1542,Hira,AI,Medium,Average,21:23.2,C101,Present,2.45,0.69,4.05,1,69,36,14,44.04,Medium,2395
10/26/2024,S3660,Imran,Data Science,High,Above Average,08:52.3,C101,Present,3.16,0.85,8.06,0,85,40,13,68.82,Low,2396
10/23/2024,S2957,Noor,AI,High,Excellent,00:34.2,C102,Present,3.71,0.97,13.13,0,97,50,16,87.72,Low,2397
10/14/2024,S2512,Aleena,Web Development,High,Excellent,15:07.2,C101,Present,3.92,0.91,16.04,0,91,50,19,96.89,Low,2398
10/1/2024,S2869,Aleena,Cybersecurity,High,Excellent,02:20.4,C104,Present,3.81,0.91,14.97,0,91,46,16,95.3,Low,2399
10/13/2024,S329,Mariam,Data Science,Low,Below Average,06:42.3,C105,Present,1.27,0.4,3.2,4,40,35,7,34.78,High,2400
10/16/2024,S048,Aleena,AI,Low,Below Average,13:28.5,C102,Absent,1.07,0.57,3.27,3,57,39,7,38.69,High,2401
10/6/2024,S163,Hamza,Cybersecurity,Low,Below Average,07:40.6,C104,Present,1.99,0.51,3.79,4,51,33,8,33.07,High,2402
10/12/2024,S3304,Hamza,Cybersecurity,Low,Excellent,06:34.4,C104,Late,2.91,0.76,7.03,0,76,44,14,79.44,High,2403
10/4/2024,S2753,Usman,Cybersecurity,Medium,Above Average,14:11.3,C102,Present,3.59,0.95,13.57,0,95,48,18,92.29,Medium,2404
10/8/2024,S1223,Bilal,AI,Medium,Average,13:11.2,C104,Present,2.78,0.63,5.65,2,63,36,11,47.94,Medium,2405
10/16/2024,S316,Aleena,AI,Low,Below Average,18:03.4,C103,Late,1.61,0.41,3.17,4,41,39,5,32.93,High,2406
10/21/2024,S2904,Bilal,Cybersecurity,High,Excellent,09:31.5,C103,Present,3.87,0.92,15.49,0,92,50,20,89.47,Low,2407
10/11/2024,S484,Hamza,Business Analytics,Low,Below Average,05:18.2,C101,Present,0.96,0.6,3.78,3,60,30,5,21.91,High,2408
10/11/2024,S082,Mehwish,Cybersecurity,High,Excellent,22:21.5,C105,Late,0.55,0.41,2.2,4,41,40,5,25.54,Low,2409
10/2/2024,S219,Mehwish,AI,Low,Below Average,10:04.2,C103,Late,0.74,0.58,3.33,4,58,33,7,24.17,High,2410
10/21/2024,S3118,Saad,Data Science,High,Excellent,15:31.3,C103,Present,3.6,0.9,16.62,0,90,45,20,86.52,Low,2411
10/16/2024,S2969,Areeba,Data Science,High,Excellent,11:19.5,C103,Present,3.93,0.94,18.43,0,94,50,19,80.91,Low,2412
10/23/2024,S743,Imran,Cybersecurity,Low,Below Average,15:44.5,C103,Present,0.52,0.4,3.93,4,40,30,10,37.25,High,2413
10/23/2024,S192,Ayaan,Web Development,High,Above Average,09:21.1,C102,Present,0.85,0.54,2.77,3,54,39,9,34.17,Medium,2414
10/1/2024,S768,Bilal,AI,Low,Below Average,01:06.2,C102,Present,1.45,0.54,1.24,4,54,31,9,32.78,High,2415
10/17/2024,S991,Imran,AI,Low,Below Average,18:58.5,C104,Present,0.88,0.43,3.25,4,43,37,9,37.94,High,2416
10/13/2024,S2678,Fatima,Web Development,High,Excellent,13:43.3,C105,Present,4.0,0.91,10.46,0,91,46,19,86.99,Low,2417
10/17/2024,S1780,Areeba,AI,Medium,Average,13:00.6,C105,Present,2.04,0.71,5.01,2,71,35,12,48.65,Medium,2418
10/5/2024,S2287,Areeba,Web Development,High,Excellent,13:59.4,C103,Present,4.0,0.98,17.59,0,98,47,19,95.32,Low,2419
10/16/2024,S959,Laiba,Business Analytics,Low,Below Average,10:01.8,C101,Present,0.59,0.53,1.54,3,53,32,6,38.93,High,2420
10/10/2024,S2823,Zara,Data Science,High,Excellent,01:34.9,C105,Present,3.81,0.97,15.84,0,97,46,19,92.78,Low,2421
10/5/2024,S3307,Danish,Business Analytics,High,Above Average,16:13.4,C102,Present,3.22,0.85,6.88,0,85,40,13,66.67,Low,2422
10/8/2024,S1540,Mehwish,Web Development,Medium,Average,10:09.2,C103,Present,2.65,0.67,4.69,1,67,39,10,41.94,Medium,2423
10/25/2024,S2189,Iqra,Business Analytics,High,Excellent,14:25.4,C101,Late,3.79,0.99,11.05,0,99,47,20,85.74,Low,2424
10/24/2024,S3438,Noor,AI,High,Above Average,10:14.2,C104,Absent,2.93,0.83,8.46,0,83,42,15,75.14,Low,2425
10/13/2024,S998,Danish,Data Science,Medium,Average,23:42.5,C102,Present,1.97,0.54,3.06,4,54,30,6,36.37,Low,2426
10/5/2024,S730,Mariam,AI,Medium,Excellent,16:54.4,C101,Late,0.65,0.48,3.67,3,48,35,7,23.19,Low,2427
10/8/2024,S1916,Danish,AI,Low,Below Average,06:14.5,C102,Present,3.68,0.92,13.36,0,92,45,19,97.09,Medium,2428
10/2/2024,S2801,Mehwish,Web Development,High,Excellent,00:47.4,C104,Present,3.95,0.9,12.34,0,90,49,17,80.43,Low,2429
10/8/2024,S2469,Mehwish,Data Science,High,Excellent,12:25.5,C105,Absent,3.7,1.0,13.97,0,100,45,19,94.02,Low,2430
10/19/2024,S3216,Ahmed,Data Science,Medium,Below Average,02:12.9,C104,Present,2.81,0.89,9.83,1,89,40,14,72.95,Medium,2431
10/26/2024,S1560,Mariam,Cybersecurity,Medium,Average,21:59.8,C105,Present,2.04,0.66,4.12,2,66,38,13,59.82,Medium,2432
10/15/2024,S2845,Bilal,Business Analytics,High,Excellent,02:26.4,C102,Present,3.95,0.96,19.54,0,96,50,18,81.78,Low,2433
10/23/2024,S3166,Hassan,Data Science,Medium,Above Average,05:42.3,C105,Present,3.68,0.95,11.9,0,95,47,17,85.67,High,2434
10/14/2024,S3560,Iqra,Cybersecurity,High,Above Average,07:45.3,C102,Present,2.92,0.8,9.62,0,80,43,12,62.28,Low,2435
10/15/2024,S015,Saad,Data Science,Low,Below Average,16:35.3,C104,Present,1.86,0.53,2.28,2,53,30,5,26.47,High,2436
10/4/2024,S1528,Saad,Web Development,Medium,Average,18:30.5,C101,Late,2.07,0.74,4.44,1,74,42,10,43.13,Medium,2437
10/11/2024,S3597,Saad,AI,Medium,Average,21:41.3,C102,Present,3.01,0.79,9.58,0,79,42,16,77.61,Medium,2438
10/18/2024,S1740,Fatima,Web Development,Medium,Average,08:25.2,C103,Present,2.32,0.71,4.02,1,71,43,11,53.03,Medium,2439
10/12/2024,S020,Ayaan,Web Development,Medium,Excellent,08:01.5,C101,Present,1.98,0.43,1.5,3,43,33,6,20.67,Medium,2440
10/14/2024,S1290,Saad,AI,Medium,Average,04:15.3,C102,Present,2.7,0.73,6.54,2,73,35,13,51.36,Medium,2441
10/11/2024,S3296,Saad,Data Science,High,Above Average,15:37.1,C102,Present,3.48,0.86,6.12,0,86,41,14,63.18,Low,2442
10/12/2024,S742,Ahmed,Business Analytics,Low,Below Average,08:23.4,C105,Present,0.53,0.58,2.32,2,58,32,7,33.61,High,2443
10/21/2024,S446,Danish,Web Development,Low,Below Average,18:11.4,C102,Present,0.71,0.48,3.82,3,48,37,9,36.06,High,2444
10/21/2024,S2298,Aleena,Data Science,High,Excellent,05:29.3,C101,Present,3.55,0.98,12.59,0,98,47,16,93.56,Low,2445
10/18/2024,S3706,Imran,Data Science,High,Above Average,23:00.1,C102,Present,2.88,0.86,8.81,0,86,46,12,69.7,Low,2446
10/8/2024,S1748,Mariam,Cybersecurity,Medium,Average,06:52.4,C101,Present,2.2,0.62,5.03,1,62,43,12,59.46,Medium,2447
10/25/2024,S852,Ayaan,Data Science,High,Average,00:50.2,C101,Present,0.93,0.56,1.5,3,56,32,5,24.18,Low,2448
10/4/2024,S3280,Usman,Web Development,High,Above Average,12:14.2,C105,Absent,3.29,0.82,9.47,0,82,43,14,66.21,Low,2449
